1,0.07113,5,0.00001
2,0.16198,5,0.00001
3,0.32605,5,0.00001
4,0.47225,5,0.00004
5,0.6853,5,0.00006
6,0.87131,5,0.00004
7,1.071,5,0.00003
8,1.27599,5,0.00001
9,1.52279,5,0.00002
10,1.79033,5,0.00003
11,2.12344,5,0.00001
12,2.38746,5,0.00001
13,2.5133,5,0.00001
14,2.64306,5,0.00003
15,2.87145,5,0.00002
16,3.0539,5,0.00002
17,3.20586,5,0.00002
18,3.35918,5,0.00001
19,3.51635,5,0.00003
20,3.665,5,0.00001
21,3.87468,5,0.00001
